"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","TENPC","select"
"555",4,5.64631373306073,1.88483979082763,335,1,3,"3 Month",372,93,10000,0.25,1,1,0.8,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"556",4,5.64631373306073,1.88483979082763,456,1,6,"6 Month",856,93,10000,0.25,1,1,0.8,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"557",4,5.64631373306073,1.88483979082763,577,1,9,"9 Month",372,93,10000,0.25,1,1,0.8,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"558",4,5.64631373306073,1.88483979082763,698,1,12,"12 Month",856,93,10000,0.25,1,1,0.8,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"559",4,5.64631373306073,1.88483979082763,94,0,0,"Uncertainty",376,94,10000,0.25,1,1,0.8,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"560",3,5.61047941781279,2.70900410570778,215,1,0,"Flexibility",859,94,10000,0.25,1,1,0.8,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5610.47941781279,"min"
"561",4,5.64631373306073,1.88483979082763,336,1,3,"3 Month",376,94,10000,0.25,1,1,0.8,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"562",4,5.64631373306073,1.88483979082763,457,1,6,"6 Month",860,94,10000,0.25,1,1,0.8,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"563",4,5.64631373306073,1.88483979082763,578,1,9,"9 Month",376,94,10000,0.25,1,1,0.8,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"564",4,5.64631373306073,1.88483979082763,699,1,12,"12 Month",860,94,10000,0.25,1,1,0.8,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"565",4,5.64631373306073,1.88483979082763,95,0,0,"Uncertainty",380,95,10000,0.25,1,1,0.8,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"566",3,5.62843146851366,2.70065025814429,216,1,0,"Flexibility",863,95,10000,0.25,1,1,0.8,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5628.43146851366,"min"
"567",4,5.64631373306073,1.88483979082763,337,1,3,"3 Month",380,95,10000,0.25,1,1,0.8,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"568",4,5.64631373306073,1.88483979082763,458,1,6,"6 Month",864,95,10000,0.25,1,1,0.8,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"569",4,5.64631373306073,1.88483979082763,579,1,9,"9 Month",380,95,10000,0.25,1,1,0.8,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"570",4,5.64631373306073,1.88483979082763,700,1,12,"12 Month",864,95,10000,0.25,1,1,0.8,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"571",4,5.64631373306073,1.88483979082763,96,0,0,"Uncertainty",384,96,10000,0.25,1,1,0.8,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"572",2,5.64075101207195,3.10702007399785,217,1,0,"Flexibility",866,96,10000,0.25,1,1,0.8,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5640.75101207195,"min"
"573",4,5.64631373306073,1.88483979082763,338,1,3,"3 Month",384,96,10000,0.25,1,1,0.8,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"574",4,5.64631373306073,1.88483979082763,459,1,6,"6 Month",868,96,10000,0.25,1,1,0.8,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"575",4,5.64631373306073,1.88483979082763,580,1,9,"9 Month",384,96,10000,0.25,1,1,0.8,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"576",4,5.64631373306073,1.88483979082763,701,1,12,"12 Month",868,96,10000,0.25,1,1,0.8,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"577",4,5.64631373306073,1.88483979082763,97,0,0,"Uncertainty",388,97,10000,0.25,1,1,0.8,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"578",2,5.64075101207195,3.10702007399785,218,1,0,"Flexibility",870,97,10000,0.25,1,1,0.8,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5640.75101207195,"min"
"579",4,5.64631373306073,1.88483979082763,339,1,3,"3 Month",388,97,10000,0.25,1,1,0.8,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"580",4,5.64631373306073,1.88483979082763,460,1,6,"6 Month",872,97,10000,0.25,1,1,0.8,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"581",4,5.64631373306073,1.88483979082763,581,1,9,"9 Month",388,97,10000,0.25,1,1,0.8,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"582",4,5.64631373306073,1.88483979082763,702,1,12,"12 Month",872,97,10000,0.25,1,1,0.8,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"583",4,5.64631373306073,1.88483979082763,98,0,0,"Uncertainty",392,98,10000,0.25,1,1,0.8,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"584",2,5.64075101207195,3.10702007399785,219,1,0,"Flexibility",874,98,10000,0.25,1,1,0.8,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5640.75101207195,"min"
"585",4,5.64631373306073,1.88483979082763,340,1,3,"3 Month",392,98,10000,0.25,1,1,0.8,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"586",4,5.64631373306073,1.88483979082763,461,1,6,"6 Month",876,98,10000,0.25,1,1,0.8,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"587",4,5.64631373306073,1.88483979082763,582,1,9,"9 Month",392,98,10000,0.25,1,1,0.8,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"588",4,5.64631373306073,1.88483979082763,703,1,12,"12 Month",876,98,10000,0.25,1,1,0.8,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"589",4,5.64631373306073,1.88483979082763,99,0,0,"Uncertainty",396,99,10000,0.25,1,1,0.8,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"590",2,5.64075101207195,3.10702007399785,220,1,0,"Flexibility",878,99,10000,0.25,1,1,0.8,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5640.75101207195,"min"
"591",4,5.64631373306073,1.88483979082763,341,1,3,"3 Month",396,99,10000,0.25,1,1,0.8,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"592",4,5.64631373306073,1.88483979082763,462,1,6,"6 Month",880,99,10000,0.25,1,1,0.8,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"593",4,5.64631373306073,1.88483979082763,583,1,9,"9 Month",396,99,10000,0.25,1,1,0.8,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"594",4,5.64631373306073,1.88483979082763,704,1,12,"12 Month",880,99,10000,0.25,1,1,0.8,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"595",4,5.64631373306073,1.88483979082763,100,0,0,"Uncertainty",400,100,10000,0.25,1,1,0.9,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"596",3,5.52071916430844,2.75331369925173,221,1,0,"Flexibility",883,100,10000,0.25,1,1,0.9,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5520.71916430844,"min"
"597",3,5.57776276688119,2.82091109465329,342,1,3,"3 Month",399,100,10000,0.25,1,1,0.9,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5577.76276688119,"min"
"598",3,5.64118879050263,2.90859720205247,463,1,6,"6 Month",883,100,10000,0.25,1,1,0.9,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5641.18879050263,"min"
"599",4,5.64631373306073,1.88483979082763,584,1,9,"9 Month",400,100,10000,0.25,1,1,0.9,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"600",4,5.64631373306073,1.88483979082763,705,1,12,"12 Month",884,100,10000,0.25,1,1,0.9,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"601",4,5.64631373306073,1.88483979082763,101,0,0,"Uncertainty",404,101,10000,0.25,1,1,0.9,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"602",3,5.53867121500931,2.74411848344624,222,1,0,"Flexibility",887,101,10000,0.25,1,1,0.9,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5538.67121500931,"min"
"603",3,5.59589434217507,2.81163680353457,343,1,3,"3 Month",403,101,10000,0.25,1,1,0.9,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5595.89434217507,"min"
"604",4,5.64631373306073,1.88483979082763,464,1,6,"6 Month",888,101,10000,0.25,1,1,0.9,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"605",4,5.64631373306073,1.88483979082763,585,1,9,"9 Month",404,101,10000,0.25,1,1,0.9,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"606",4,5.64631373306073,1.88483979082763,706,1,12,"12 Month",888,101,10000,0.25,1,1,0.9,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"607",4,5.64631373306073,1.88483979082763,102,0,0,"Uncertainty",408,102,10000,0.25,1,1,0.9,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"608",3,5.55662326571018,2.73508828109202,223,1,0,"Flexibility",891,102,10000,0.25,1,1,0.9,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5556.62326571018,"min"
"609",3,5.61402591746894,2.80252114093779,344,1,3,"3 Month",407,102,10000,0.25,1,1,0.9,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5614.02591746894,"min"
"610",4,5.64631373306073,1.88483979082763,465,1,6,"6 Month",892,102,10000,0.25,1,1,0.9,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"611",4,5.64631373306073,1.88483979082763,586,1,9,"9 Month",408,102,10000,0.25,1,1,0.9,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"612",4,5.64631373306073,1.88483979082763,707,1,12,"12 Month",892,102,10000,0.25,1,1,0.9,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"613",4,5.64631373306073,1.88483979082763,103,0,0,"Uncertainty",412,103,10000,0.25,1,1,0.9,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"614",3,5.57457531641105,2.72622473193562,224,1,0,"Flexibility",895,103,10000,0.25,1,1,0.9,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5574.57531641105,"min"
"615",3,5.63215749276282,2.79356565972236,345,1,3,"3 Month",411,103,10000,0.25,1,1,0.9,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5632.15749276282,"min"
"616",4,5.64631373306073,1.88483979082763,466,1,6,"6 Month",896,103,10000,0.25,1,1,0.9,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"617",4,5.64631373306073,1.88483979082763,587,1,9,"9 Month",412,103,10000,0.25,1,1,0.9,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"618",4,5.64631373306073,1.88483979082763,708,1,12,"12 Month",896,103,10000,0.25,1,1,0.9,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"619",4,5.64631373306073,1.88483979082763,104,0,0,"Uncertainty",416,104,10000,0.25,1,1,0.9,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"620",3,5.59252736711192,2.71752946665587,225,1,0,"Flexibility",899,104,10000,0.25,1,1,0.9,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5592.52736711192,"min"
"621",4,5.64631373306073,1.88483979082763,346,1,3,"3 Month",416,104,10000,0.25,1,1,0.9,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"622",4,5.64631373306073,1.88483979082763,467,1,6,"6 Month",900,104,10000,0.25,1,1,0.9,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"623",4,5.64631373306073,1.88483979082763,588,1,9,"9 Month",416,104,10000,0.25,1,1,0.9,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"624",4,5.64631373306073,1.88483979082763,709,1,12,"12 Month",900,104,10000,0.25,1,1,0.9,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"625",4,5.64631373306073,1.88483979082763,105,0,0,"Uncertainty",420,105,10000,0.25,1,1,0.9,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"626",3,5.61047941781279,2.70900410570778,226,1,0,"Flexibility",903,105,10000,0.25,1,1,0.9,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5610.47941781279,"min"
"627",4,5.64631373306073,1.88483979082763,347,1,3,"3 Month",420,105,10000,0.25,1,1,0.9,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"628",4,5.64631373306073,1.88483979082763,468,1,6,"6 Month",904,105,10000,0.25,1,1,0.9,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"629",4,5.64631373306073,1.88483979082763,589,1,9,"9 Month",420,105,10000,0.25,1,1,0.9,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"630",4,5.64631373306073,1.88483979082763,710,1,12,"12 Month",904,105,10000,0.25,1,1,0.9,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"631",4,5.64631373306073,1.88483979082763,106,0,0,"Uncertainty",424,106,10000,0.25,1,1,0.9,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"632",3,5.62843146851366,2.70065025814429,227,1,0,"Flexibility",907,106,10000,0.25,1,1,0.9,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5628.43146851366,"min"
"633",4,5.64631373306073,1.88483979082763,348,1,3,"3 Month",424,106,10000,0.25,1,1,0.9,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"634",4,5.64631373306073,1.88483979082763,469,1,6,"6 Month",908,106,10000,0.25,1,1,0.9,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"635",4,5.64631373306073,1.88483979082763,590,1,9,"9 Month",424,106,10000,0.25,1,1,0.9,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"636",4,5.64631373306073,1.88483979082763,711,1,12,"12 Month",908,106,10000,0.25,1,1,0.9,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"637",4,5.64631373306073,1.88483979082763,107,0,0,"Uncertainty",428,107,10000,0.25,1,1,0.9,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"638",2,5.64436279983673,3.10532252717404,228,1,0,"Flexibility",910,107,10000,0.25,1,1,0.9,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5644.36279983673,"min"
"639",4,5.64631373306073,1.88483979082763,349,1,3,"3 Month",428,107,10000,0.25,1,1,0.9,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"640",4,5.64631373306073,1.88483979082763,470,1,6,"6 Month",912,107,10000,0.25,1,1,0.9,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"641",4,5.64631373306073,1.88483979082763,591,1,9,"9 Month",428,107,10000,0.25,1,1,0.9,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"642",4,5.64631373306073,1.88483979082763,712,1,12,"12 Month",912,107,10000,0.25,1,1,0.9,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"643",4,5.64631373306073,1.88483979082763,108,0,0,"Uncertainty",432,108,10000,0.25,1,1,0.9,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"644",2,5.64436279983673,3.10532252717404,229,1,0,"Flexibility",914,108,10000,0.25,1,1,0.9,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5644.36279983673,"min"
"645",4,5.64631373306073,1.88483979082763,350,1,3,"3 Month",432,108,10000,0.25,1,1,0.9,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"646",4,5.64631373306073,1.88483979082763,471,1,6,"6 Month",916,108,10000,0.25,1,1,0.9,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"647",4,5.64631373306073,1.88483979082763,592,1,9,"9 Month",432,108,10000,0.25,1,1,0.9,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"648",4,5.64631373306073,1.88483979082763,713,1,12,"12 Month",916,108,10000,0.25,1,1,0.9,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"649",4,5.64631373306073,1.88483979082763,109,0,0,"Uncertainty",436,109,10000,0.25,1,1,0.9,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"650",2,5.64436279983673,3.10532252717404,230,1,0,"Flexibility",918,109,10000,0.25,1,1,0.9,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5644.36279983673,"min"
"651",4,5.64631373306073,1.88483979082763,351,1,3,"3 Month",436,109,10000,0.25,1,1,0.9,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"652",4,5.64631373306073,1.88483979082763,472,1,6,"6 Month",920,109,10000,0.25,1,1,0.9,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"653",4,5.64631373306073,1.88483979082763,593,1,9,"9 Month",436,109,10000,0.25,1,1,0.9,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"654",4,5.64631373306073,1.88483979082763,714,1,12,"12 Month",920,109,10000,0.25,1,1,0.9,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"655",4,5.64631373306073,1.88483979082763,110,0,0,"Uncertainty",440,110,10000,0.25,1,1,0.9,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"656",2,5.64436279983673,3.10532252717404,231,1,0,"Flexibility",922,110,10000,0.25,1,1,0.9,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5644.36279983673,"min"
"657",4,5.64631373306073,1.88483979082763,352,1,3,"3 Month",440,110,10000,0.25,1,1,0.9,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"658",4,5.64631373306073,1.88483979082763,473,1,6,"6 Month",924,110,10000,0.25,1,1,0.9,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"659",4,5.64631373306073,1.88483979082763,594,1,9,"9 Month",440,110,10000,0.25,1,1,0.9,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"660",4,5.64631373306073,1.88483979082763,715,1,12,"12 Month",924,110,10000,0.25,1,1,0.9,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"661",4,5.64631373306073,1.88483979082763,111,0,0,"Uncertainty",444,111,10000,0.25,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"662",3,5.52071916430844,2.75331369925173,232,1,0,"Flexibility",927,111,10000,0.25,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5520.71916430844,"min"
"663",3,5.57776276688119,2.82091109465329,353,1,3,"3 Month",443,111,10000,0.25,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5577.76276688119,"min"
"664",3,5.64118879050263,2.90859720205247,474,1,6,"6 Month",927,111,10000,0.25,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5641.18879050263,"min"
"665",4,5.64631373306073,1.88483979082763,595,1,9,"9 Month",444,111,10000,0.25,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"666",4,5.64631373306073,1.88483979082763,716,1,12,"12 Month",928,111,10000,0.25,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"667",4,5.64631373306073,1.88483979082763,112,0,0,"Uncertainty",448,112,10000,0.25,1,1,1,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"668",3,5.53867121500931,2.74411848344624,233,1,0,"Flexibility",931,112,10000,0.25,1,1,1,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5538.67121500931,"min"
"669",3,5.59589434217507,2.81163680353457,354,1,3,"3 Month",447,112,10000,0.25,1,1,1,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5595.89434217507,"min"
"670",4,5.64631373306073,1.88483979082763,475,1,6,"6 Month",932,112,10000,0.25,1,1,1,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"671",4,5.64631373306073,1.88483979082763,596,1,9,"9 Month",448,112,10000,0.25,1,1,1,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"672",4,5.64631373306073,1.88483979082763,717,1,12,"12 Month",932,112,10000,0.25,1,1,1,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"673",4,5.64631373306073,1.88483979082763,113,0,0,"Uncertainty",452,113,10000,0.25,1,1,1,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"674",3,5.55662326571018,2.73508828109202,234,1,0,"Flexibility",935,113,10000,0.25,1,1,1,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5556.62326571018,"min"
"675",3,5.61402591746894,2.80252114093779,355,1,3,"3 Month",451,113,10000,0.25,1,1,1,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5614.02591746894,"min"
"676",4,5.64631373306073,1.88483979082763,476,1,6,"6 Month",936,113,10000,0.25,1,1,1,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"677",4,5.64631373306073,1.88483979082763,597,1,9,"9 Month",452,113,10000,0.25,1,1,1,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"678",4,5.64631373306073,1.88483979082763,718,1,12,"12 Month",936,113,10000,0.25,1,1,1,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"679",4,5.64631373306073,1.88483979082763,114,0,0,"Uncertainty",456,114,10000,0.25,1,1,1,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"680",3,5.57457531641105,2.72622473193562,235,1,0,"Flexibility",939,114,10000,0.25,1,1,1,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5574.57531641105,"min"
"681",3,5.63215749276282,2.79356565972236,356,1,3,"3 Month",455,114,10000,0.25,1,1,1,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5632.15749276282,"min"
"682",4,5.64631373306073,1.88483979082763,477,1,6,"6 Month",940,114,10000,0.25,1,1,1,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"683",4,5.64631373306073,1.88483979082763,598,1,9,"9 Month",456,114,10000,0.25,1,1,1,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"684",4,5.64631373306073,1.88483979082763,719,1,12,"12 Month",940,114,10000,0.25,1,1,1,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"685",4,5.64631373306073,1.88483979082763,115,0,0,"Uncertainty",460,115,10000,0.25,1,1,1,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"686",3,5.59252736711192,2.71752946665587,236,1,0,"Flexibility",943,115,10000,0.25,1,1,1,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5592.52736711192,"min"
"687",4,5.64631373306073,1.88483979082763,357,1,3,"3 Month",460,115,10000,0.25,1,1,1,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"688",4,5.64631373306073,1.88483979082763,478,1,6,"6 Month",944,115,10000,0.25,1,1,1,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"689",4,5.64631373306073,1.88483979082763,599,1,9,"9 Month",460,115,10000,0.25,1,1,1,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"690",4,5.64631373306073,1.88483979082763,720,1,12,"12 Month",944,115,10000,0.25,1,1,1,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"691",4,5.64631373306073,1.88483979082763,116,0,0,"Uncertainty",464,116,10000,0.25,1,1,1,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"692",3,5.61047941781279,2.70900410570778,237,1,0,"Flexibility",947,116,10000,0.25,1,1,1,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5610.47941781279,"min"
"693",4,5.64631373306073,1.88483979082763,358,1,3,"3 Month",464,116,10000,0.25,1,1,1,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"694",4,5.64631373306073,1.88483979082763,479,1,6,"6 Month",948,116,10000,0.25,1,1,1,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
