"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","LSCOOptionText","CRLCOOptionText","MESCDOptionText","TENPC"
"1260",4,5.21669895928342,1.05913024029416,315,1,12,"12 Month Delay",20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5216.69895928342
"1261",1,4.73973973876801,2.00749192058076,316,1,12,"12 Month Delay",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4739.73973876801
"1262",2,4.7197651365885,1.88459582511253,316,1,12,"12 Month Delay",22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4719.7651365885
"1263",3,4.9627790807616,1.85828578655657,316,1,12,"12 Month Delay",23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4962.7790807616
"1264",4,5.27302759858778,1.17866332264804,316,1,12,"12 Month Delay",24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5273.02759858778
"1265",1,4.8769421562589,2.15210103096736,317,1,12,"12 Month Delay",25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4876.9421562589
"1266",2,4.86473000248524,2.05749819452461,317,1,12,"12 Month Delay",26,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4864.73000248524
"1267",3,5.12298910800513,2.02429977450923,317,1,12,"12 Month Delay",27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5122.98910800513
"1268",4,5.32562086952737,1.27580893462146,317,1,12,"12 Month Delay",28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5325.62086952737
"1269",1,5.0335496146828,2.30391074290084,318,1,12,"12 Month Delay",29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5033.5496146828
"1270",2,4.99625702014102,2.17758381481777,318,1,12,"12 Month Delay",30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4996.25702014102
"1271",3,5.27028132199883,2.15395709777421,318,1,12,"12 Month Delay",31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5270.28132199883
"1272",4,5.37347069016387,1.3583333845279,318,1,12,"12 Month Delay",32,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5373.47069016387
"1273",1,5.18188214796971,2.4288322646223,319,1,12,"12 Month Delay",33,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5181.88214796971
"1274",2,5.12842627260084,2.2779910245053,319,1,12,"12 Month Delay",34,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5128.42627260084
"1275",3,5.41597749299673,2.28011554838464,319,1,12,"12 Month Delay",35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5415.97749299673
"1276",4,5.4319835429333,1.45828002164082,319,1,12,"12 Month Delay",36,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5431.9835429333
"1277",1,5.32107602986793,2.52483226540547,320,1,12,"12 Month Delay",37,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5321.07602986793
"1278",2,5.28769434981246,2.41607243353882,320,1,12,"12 Month Delay",38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5287.69434981246
"1279",3,5.55291021128037,2.35620907842638,320,1,12,"12 Month Delay",39,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5552.91021128037
"1280",4,5.47439429233993,1.51680191811692,320,1,12,"12 Month Delay",40,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5474.39429233993
"1281",1,5.47670043377943,2.6361471986381,321,1,12,"12 Month Delay",41,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5476.70043377943
"1282",2,5.41431260227898,2.50210223333973,321,1,12,"12 Month Delay",42,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5414.31260227898
"1283",3,5.692953931166,2.43171372850181,321,1,12,"12 Month Delay",43,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5692.953931166
"1284",4,5.52605928392331,1.58717712917794,321,1,12,"12 Month Delay",44,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5526.05928392331
"1285",1,4.36419320926274,1.81358316039957,322,1,12,"12 Month Delay",45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4364.19320926274
"1286",2,4.37813461155157,1.69473190513188,322,1,12,"12 Month Delay",46,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4378.13461155158
"1287",3,4.56179564753887,1.53613953941278,322,1,12,"12 Month Delay",47,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4561.79564753887
"1288",4,5.13539235939465,0.924565978971908,322,1,12,"12 Month Delay",48,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5135.39235939465
"1289",1,4.52898623337935,2.05883264570437,323,1,12,"12 Month Delay",49,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4528.98623337935
"1290",2,4.50750623653444,1.87270244707333,323,1,12,"12 Month Delay",50,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4507.50623653444
"1291",3,4.68808747481847,1.70612628091074,323,1,12,"12 Month Delay",51,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4688.08747481847
"1292",4,5.19024431726765,1.06813905849118,323,1,12,"12 Month Delay",52,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5190.24431726765
"1293",1,4.68531437583934,2.23925171381006,324,1,12,"12 Month Delay",53,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4685.31437583934
"1294",2,4.65491120550301,2.05817431531774,324,1,12,"12 Month Delay",54,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4654.91120550301
"1295",3,4.84766118993273,1.91822378803359,324,1,12,"12 Month Delay",55,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4847.66118993273
"1296",4,5.2516911961807,1.20060938302829,324,1,12,"12 Month Delay",56,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5251.6911961807
"1297",1,4.83492356461074,2.37537492857962,325,1,12,"12 Month Delay",57,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4834.92356461074
"1298",2,4.79367505439625,2.19166636453491,325,1,12,"12 Month Delay",58,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4793.67505439625
"1299",3,4.98829915985239,2.06013269494479,325,1,12,"12 Month Delay",59,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4988.29915985239
"1300",4,5.29978337244397,1.29508736895245,325,1,12,"12 Month Delay",60,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5299.78337244397
"1301",1,4.96502753240132,2.48938947140475,326,1,12,"12 Month Delay",61,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4965.02753240132
"1302",2,4.93275428851509,2.32067325863754,326,1,12,"12 Month Delay",62,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4932.75428851509
"1303",3,5.1337137102849,2.20815131997005,326,1,12,"12 Month Delay",63,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5133.7137102849
"1304",4,5.35611201174832,1.39117959138585,326,1,12,"12 Month Delay",64,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5356.11201174832
"1305",1,5.10222994989221,2.59552475121601,327,1,12,"12 Month Delay",65,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5102.22994989221
"1306",2,5.07771915441183,2.45058436016719,327,1,12,"12 Month Delay",66,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5077.71915441183
"1307",3,5.29392373752844,2.33788780815153,327,1,12,"12 Month Delay",67,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5293.92373752844
"1308",4,5.40870528268791,1.47142163531225,327,1,12,"12 Month Delay",68,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5408.70528268791
"1309",1,5.25883740831611,2.70973135999363,328,1,12,"12 Month Delay",69,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5258.83740831611
"1310",2,5.20924617206761,2.54124042490342,328,1,12,"12 Month Delay",70,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5209.24617206761
"1311",3,5.44121595152214,2.44071737188986,328,1,12,"12 Month Delay",71,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5441.21595152214
"1312",4,5.45655510332442,1.54094478518822,328,1,12,"12 Month Delay",72,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5456.55510332442
"1313",1,5.40716994160302,2.80482152717074,329,1,12,"12 Month Delay",73,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5407.16994160302
"1314",2,5.34141542452744,2.61705327986696,329,1,12,"12 Month Delay",74,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5341.41542452743
"1315",3,5.58691212252003,2.54296736136152,329,1,12,"12 Month Delay",75,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5586.91212252003
"1316",4,5.51506795609384,1.62674456646517,329,1,12,"12 Month Delay",76,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5515.06795609384
"1317",1,5.54636382350124,2.87747319024878,330,1,12,"12 Month Delay",77,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5546.36382350124
"1318",2,5.50068350173905,2.72567041945629,330,1,12,"12 Month Delay",78,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5500.68350173905
"1319",3,5.72384484080367,2.60243338810177,330,1,12,"12 Month Delay",79,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5723.84484080367
"1320",4,5.55747870550048,1.67730655294531,330,1,12,"12 Month Delay",80,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5557.47870550048
"1321",1,5.70198822741274,2.96381822572069,331,1,12,"12 Month Delay",81,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5701.98822741274
"1322",2,5.62730175420558,2.79256992658261,331,1,12,"12 Month Delay",82,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5627.30175420558
"1323",3,5.8638885606893,2.6620083667672,331,1,12,"12 Month Delay",83,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5863.8885606893
"1324",4,5.60914369708386,1.73873933742974,331,1,12,"12 Month Delay",84,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5609.14369708386
"1325",1,4.74079484425767,2.46762369183383,332,1,12,"12 Month Delay",85,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4740.79484425767
"1326",2,4.72576874886658,2.34726779350859,332,1,12,"12 Month Delay",86,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4725.76874886658
"1327",3,4.84823087191308,2.08226174608533,332,1,12,"12 Month Delay",87,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4848.23087191308
"1328",4,5.27659960387045,1.31347259581572,332,1,12,"12 Month Delay",88,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5276.59960387045
"1329",1,4.89712298671766,2.60737284309299,333,1,12,"12 Month Delay",89,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4897.12298671766
"1330",2,4.87317371783515,2.48483012667804,333,1,12,"12 Month Delay",90,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4873.17371783515
"1331",3,5.00780458702735,2.24798023315961,333,1,12,"12 Month Delay",91,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5007.80458702735
"1332",4,5.3380464827835,1.41955574573977,333,1,12,"12 Month Delay",92,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5338.0464827835
"1333",1,5.04673217548906,2.71351572488342,334,1,12,"12 Month Delay",93,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5046.73217548906
"1334",2,5.01193756672839,2.58478640299172,334,1,12,"12 Month Delay",94,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5011.93756672839
"1335",3,5.148442556947,2.36070547910004,334,1,12,"12 Month Delay",95,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5148.442556947
"1336",4,5.38613865904676,1.49753799946824,334,1,12,"12 Month Delay",96,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5386.13865904676
"1337",1,5.17683614327964,2.80405094191472,335,1,12,"12 Month Delay",97,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5176.83614327964
"1338",2,5.15101680084723,2.68375222983528,335,1,12,"12 Month Delay",98,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5151.01680084723
"1339",3,5.29385710737952,2.4815593629952,335,1,12,"12 Month Delay",99,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5293.85710737952
"1340",4,5.44246729835112,1.57829651763705,335,1,12,"12 Month Delay",100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5442.46729835112
"1341",1,5.31403856077053,2.88864386158274,336,1,12,"12 Month Delay",101,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5314.03856077053
"1342",2,5.29598166674397,2.78551220491226,336,1,12,"12 Month Delay",102,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5295.98166674397
"1343",3,5.45406713462305,2.5877800787232,336,1,12,"12 Month Delay",103,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5454.06713462305
"1344",4,5.49506056929071,1.64670475452018,336,1,12,"12 Month Delay",104,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5495.06056929071
"1345",1,5.47064601919443,2.98057216268059,337,1,12,"12 Month Delay",105,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5470.64601919443
"1346",2,5.42750868439975,2.85555543772089,337,1,12,"12 Month Delay",106,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5427.50868439975
"1347",3,5.60135934861675,2.67222887356236,337,1,12,"12 Month Delay",107,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5601.35934861675
"1348",4,5.54291038992722,1.70669292910083,337,1,12,"12 Month Delay",108,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5542.91038992722
"1349",1,5.61897855248134,3.05701613881879,338,1,12,"12 Month Delay",109,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5618.97855248134
"1350",2,5.55967793685957,2.91334187388133,338,1,12,"12 Month Delay",110,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5559.67793685957
"1351",3,5.74705551961465,2.75748429510468,338,1,12,"12 Month Delay",111,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5747.05551961465
"1352",4,5.60142324269664,1.78170732971122,338,1,12,"12 Month Delay",112,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5601.42324269664
"1353",1,5.91379683829106,3.18396604181226,339,1,12,"12 Month Delay",113,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5913.79683829106
"1354",2,5.84556426653771,3.05159479310183,339,1,12,"12 Month Delay",114,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5845.56426653771
"1355",3,6.02403195778391,2.85212279083741,339,1,12,"12 Month Delay",115,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6024.03195778391
"1356",4,5.69549898368666,1.88019895427258,339,1,12,"12 Month Delay",116,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5695.49898368666
"1357",1,5.13328695256787,2.99120528936816,340,1,12,"12 Month Delay",117,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5133.28695256787
"1358",2,5.08579354040364,2.82071014072383,340,1,12,"12 Month Delay",118,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5085.79354040364
"1359",3,5.20877367706615,2.57344360932852,340,1,12,"12 Month Delay",119,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5208.77367706615
"1360",4,5.43008858381986,1.60987662942555,340,1,12,"12 Month Delay",120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5430.08858381986
"1361",1,5.28289614133927,3.0726880517835,341,1,12,"12 Month Delay",121,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5282.89614133927
"1362",2,5.22455738929688,2.89898808162182,341,1,12,"12 Month Delay",122,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5224.55738929688
"1363",3,5.3494116469858,2.66187787431137,341,1,12,"12 Month Delay",123,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5349.4116469858
"1364",4,5.47818076008312,1.67640401194846,341,1,12,"12 Month Delay",124,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5478.18076008312
"1365",1,5.41300010912985,3.143165295595,342,1,12,"12 Month Delay",125,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5413.00010912985
"1366",2,5.36363662341572,2.97764827682613,342,1,12,"12 Month Delay",126,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5363.63662341572
"1367",3,5.49482619741832,2.75904817385573,342,1,12,"12 Month Delay",127,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5494.82619741832
"1368",4,5.53450939938748,1.74595532570738,342,1,12,"12 Month Delay",128,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5534.50939938748
"1369",1,5.55020252662074,3.20877527017092,343,1,12,"12 Month Delay",129,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5550.20252662074
"1370",2,5.50860148931246,3.05962260741847,343,1,12,"12 Month Delay",130,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5508.60148931245
"1371",3,5.65503622466185,2.84366220260891,343,1,12,"12 Month Delay",131,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5655.03622466185
"1372",4,5.58710267032707,1.80535151473837,343,1,12,"12 Month Delay",132,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5587.10267032707
"1373",1,5.70680998504464,3.28051951947779,344,1,12,"12 Month Delay",133,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5706.80998504464
"1374",2,5.64012850696823,3.11455823803067,344,1,12,"12 Month Delay",134,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5640.12850696823
"1375",3,5.80232843865555,2.91056830432634,344,1,12,"12 Month Delay",135,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5802.32843865555
"1376",4,5.63495249096357,1.85786141045932,344,1,12,"12 Month Delay",136,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5634.95249096357
"1377",1,5.85514251833155,3.33965222264472,345,1,12,"12 Month Delay",137,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5855.14251833155
"1378",2,5.77229775942806,3.15873832524326,345,1,12,"12 Month Delay",138,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5772.29775942806
"1379",3,5.94802460965345,2.97922030550144,345,1,12,"12 Month Delay",139,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5948.02460965345
"1380",4,5.693465343733,1.92420292742917,345,1,12,"12 Month Delay",140,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5693.465343733
"1381",1,6.14996080414127,3.43603029861235,346,1,12,"12 Month Delay",141,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6149.96080414127
"1382",2,6.0581840891062,3.26813637336621,346,1,12,"12 Month Delay",142,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6058.1840891062
